timestamp,stage,trade_id,trade_type,signal,symbol,token,entry,ltp,nifty,qty,sl,target,peak,capital,daily_pnl
2026-05-25T09:48:55,LTP,OK20260525094844,HALF,PE,NIFTY26MAY2623900PE,72176,85.7,88.0,23927.85,585,77.13,98.555,85.7,131028.35450453451,0.0
2026-05-25T09:49:06,LTP,OK20260525094844,HALF,PE,NIFTY26MAY2623900PE,72176,85.7,84.85,23930.55,585,77.13,98.555,85.7,131028.35450453451,0.0
2026-05-25T09:49:17,LTP,OK20260525094844,HALF,PE,NIFTY26MAY2623900PE,72176,85.7,85.45,23928.75,585,77.13,98.555,85.7,131028.35450453451,0.0
2026-05-25T09:49:29,LTP,OK20260525094844,HALF,PE,NIFTY26MAY2623900PE,72176,85.7,85.25,23930.35,585,77.13,98.555,85.7,131028.35450453451,0.0
2026-05-25T09:49:40,LTP,OK20260525094844,HALF,PE,NIFTY26MAY2623900PE,72176,85.7,83.75,23933.8,585,77.13,98.555,85.7,131028.35450453451,0.0
2026-05-25T09:49:51,LTP,OK20260525094844,HALF,PE,NIFTY26MAY2623900PE,72176,85.7,82.2,23938.65,585,77.13,98.555,85.7,131028.35450453451,0.0
2026-05-25T09:50:02,LTP,OK20260525094844,HALF,PE,NIFTY26MAY2623900PE,72176,85.7,83.3,23937.9,585,77.13,98.555,85.7,131028.35450453451,0.0
2026-05-25T09:50:12,LTP,OK20260525094844,HALF,PE,NIFTY26MAY2623900PE,72176,85.7,83.3,23935.85,585,77.13,98.555,85.7,131028.35450453451,0.0
2026-05-25T09:50:23,LTP,OK20260525094844,HALF,PE,NIFTY26MAY2623900PE,72176,85.7,82.65,23939.6,585,77.13,98.555,85.7,131028.35450453451,0.0
2026-05-25T09:50:34,LTP,OK20260525094844,HALF,PE,NIFTY26MAY2623900PE,72176,85.7,82.5,23939.15,585,77.13,98.555,85.7,131028.35450453451,0.0
2026-05-25T09:50:45,LTP,OK20260525094844,HALF,PE,NIFTY26MAY2623900PE,72176,85.7,84.0,23937.5,585,77.13,98.555,85.7,131028.35450453451,0.0
2026-05-25T09:50:56,LTP,OK20260525094844,HALF,PE,NIFTY26MAY2623900PE,72176,85.7,83.8,23937.35,585,77.13,98.555,85.7,131028.35450453451,0.0
2026-05-25T09:51:06,LTP,OK20260525094844,HALF,PE,NIFTY26MAY2623900PE,72176,85.7,83.6,23936.65,585,77.13,98.555,85.7,131028.35450453451,0.0
2026-05-25T09:51:17,LTP,OK20260525094844,HALF,PE,NIFTY26MAY2623900PE,72176,85.7,81.55,23939.7,585,77.13,98.555,85.7,131028.35450453451,0.0
2026-05-25T09:51:28,LTP,OK20260525094844,HALF,PE,NIFTY26MAY2623900PE,72176,85.7,79.4,23943.4,585,77.13,98.555,85.7,131028.35450453451,0.0
2026-05-25T09:51:39,LTP,OK20260525094844,HALF,PE,NIFTY26MAY2623900PE,72176,85.7,79.5,23944.0,585,77.13,98.555,85.7,131028.35450453451,0.0
