timestamp,stage,trade_id,trade_type,signal,symbol,token,entry,ltp,nifty,qty,sl,target,peak,capital,daily_pnl
2026-05-21T10:07:19,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,172.1,23766.25,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:07:30,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,171.85,23769.7,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:07:41,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,172.2,23766.7,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:07:52,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,174.7,23765.2,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:08:02,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,179.5,23758.95,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:08:13,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,179.45,23756.45,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:08:24,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,180.8,23755.1,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:08:36,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,180.95,23754.7,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:08:47,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,176.5,23761.85,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:08:58,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,177.9,23757.7,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:09:09,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,176.5,23757.3,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:09:20,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,174.3,23762.35,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:09:30,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,174.9,23763.45,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:09:41,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,174.9,23761.8,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:09:52,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,174.8,23761.5,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:10:03,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,170.0,23766.7,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:10:14,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,171.25,23767.25,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:10:25,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,169.65,23766.35,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:10:36,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,170.25,23770.8,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:10:46,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,173.0,23767.15,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:10:57,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,175.05,23765.25,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:11:08,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,174.8,23763.35,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:11:19,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,174.1,23763.2,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:11:30,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,174.1,23761.45,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:11:41,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,175.2,23761.55,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:11:52,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,171.45,23766.6,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:12:03,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,174.05,23760.95,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:12:14,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,172.7,23761.1,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:12:25,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,170.55,23766.25,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:12:37,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,170.2,23769.7,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:12:48,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,167.55,23772.05,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:12:59,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,170.55,23766.85,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:13:10,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,169.9,23769.4,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:13:20,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,169.15,23773.05,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:13:32,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,173.2,23763.45,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:13:42,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,176.1,23763.7,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:13:53,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,173.55,23764.25,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:14:04,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,170.15,23768.3,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:14:15,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,172.1,23764.9,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:14:26,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,171.0,23765.65,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:14:37,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,170.15,23765.95,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:14:48,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,167.8,23770.3,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:14:59,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,170.55,23768.5,455,152.9,215.45,173.75,121771.21106061099,0.0
2026-05-21T10:15:09,LTP,OK20260521100708,HALF,PE,NIFTY26MAY2623750PE,72170,173.75,167.7,23770.2,455,152.9,215.45,173.75,121771.21106061099,0.0
