timestamp,stage,trade_id,trade_type,signal,symbol,token,entry,ltp,nifty,qty,sl,target,peak,capital,daily_pnl
2026-05-22T09:53:49,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,143.6,23774.85,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:54:00,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,145.6,23774.95,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:54:11,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,143.35,23776.75,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:54:22,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,142.0,23770.75,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:54:33,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,140.7,23768.15,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:54:44,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,143.75,23774.75,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:54:55,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,145.15,23773.25,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:55:06,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,148.3,23776.75,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:55:16,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,147.15,23777.7,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:55:27,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,145.3,23775.2,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:55:38,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,144.75,23775.5,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:55:49,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,146.25,23774.4,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:56:00,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,144.35,23773.15,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:56:10,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,143.15,23771.7,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:56:21,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,143.15,23768.2,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:56:32,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,142.9,23766.25,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:56:44,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,142.0,23764.25,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:56:57,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,147.55,23773.1,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:57:10,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,146.0,23775.3,520,125.84,177.32,143.0,124290.58869859499,0.0
2026-05-22T09:57:27,LTP,OK20260522095338,HALF,CE,NIFTY26MAY2623800CE,72171,143.0,145.2,23776.8,520,125.84,177.32,143.0,124290.58869859499,0.0
