timestamp,stage,trade_id,trade_type,signal,symbol,token,entry,ltp,nifty,qty,sl,target,peak,capital,daily_pnl
2026-06-01T11:35:17,LTP,OK20260601113506,FULL,PE,NIFTY02JUN2623500PE,57031,67.85,66.15,23544.9,910,61.7435,77.00975,67.85,93536.1199845755,0.0
2026-06-01T11:35:28,LTP,OK20260601113506,FULL,PE,NIFTY02JUN2623500PE,57031,67.85,65.5,23548.7,910,61.7435,77.00975,67.85,93536.1199845755,0.0
2026-06-01T11:35:40,LTP,OK20260601113506,FULL,PE,NIFTY02JUN2623500PE,57031,67.85,65.5,23548.35,910,61.7435,77.00975,67.85,93536.1199845755,0.0
2026-06-01T11:35:51,LTP,OK20260601113506,FULL,PE,NIFTY02JUN2623500PE,57031,67.85,62.9,23552.55,910,61.7435,77.00975,67.85,93536.1199845755,0.0
2026-06-01T11:36:01,LTP,OK20260601113506,FULL,PE,NIFTY02JUN2623500PE,57031,67.85,62.85,23553.95,910,61.7435,77.00975,67.85,93536.1199845755,0.0
2026-06-01T11:36:12,LTP,OK20260601113506,FULL,PE,NIFTY02JUN2623500PE,57031,67.85,62.7,23554.75,910,61.7435,77.00975,67.85,93536.1199845755,0.0
2026-06-01T11:36:23,LTP,OK20260601113506,FULL,PE,NIFTY02JUN2623500PE,57031,67.85,62.85,23555.6,910,61.7435,77.00975,67.85,93536.1199845755,0.0
2026-06-01T11:36:34,LTP,OK20260601113506,FULL,PE,NIFTY02JUN2623500PE,57031,67.85,64.8,23556.2,910,61.7435,77.00975,67.85,93536.1199845755,0.0
2026-06-01T11:36:45,LTP,OK20260601113506,FULL,PE,NIFTY02JUN2623500PE,57031,67.85,67.1,23549.3,910,61.7435,77.00975,67.85,93536.1199845755,0.0
2026-06-01T11:36:55,LTP,OK20260601113506,FULL,PE,NIFTY02JUN2623500PE,57031,67.85,67.2,23547.15,910,61.7435,77.00975,67.85,93536.1199845755,0.0
2026-06-01T11:37:06,LTP,OK20260601113506,FULL,PE,NIFTY02JUN2623500PE,57031,67.85,66.15,23547.8,910,61.7435,77.00975,67.85,93536.1199845755,0.0
2026-06-01T11:37:17,LTP,OK20260601113506,FULL,PE,NIFTY02JUN2623500PE,57031,67.85,65.65,23553.15,910,61.7435,77.00975,67.85,93536.1199845755,0.0
2026-06-01T11:37:28,LTP,OK20260601113506,FULL,PE,NIFTY02JUN2623500PE,57031,67.85,65.55,23549.55,910,61.7435,77.00975,67.85,93536.1199845755,0.0
2026-06-01T11:37:38,LTP,OK20260601113506,FULL,PE,NIFTY02JUN2623500PE,57031,67.85,64.25,23552.9,910,61.7435,77.00975,67.85,93536.1199845755,0.0
2026-06-01T11:37:49,LTP,OK20260601113506,FULL,PE,NIFTY02JUN2623500PE,57031,67.85,64.2,23552.8,910,61.7435,77.00975,67.85,93536.1199845755,0.0
2026-06-01T11:38:00,LTP,OK20260601113506,FULL,PE,NIFTY02JUN2623500PE,57031,67.85,62.5,23556.6,910,61.7435,77.00975,67.85,93536.1199845755,0.0
2026-06-01T11:38:11,LTP,OK20260601113506,FULL,PE,NIFTY02JUN2623500PE,57031,67.85,60.0,23562.85,910,61.7435,77.00975,67.85,93536.1199845755,0.0
2026-06-01T11:58:01,LTP,OK20260601115750,FULL,PE,NIFTY02JUN2623500PE,57031,72.7,74.5,23525.2,845,66.157,82.5145,72.7,87796.30478253856,-5739.8152020369425
2026-06-01T11:58:12,LTP,OK20260601115750,FULL,PE,NIFTY02JUN2623500PE,57031,72.7,74.65,23522.95,845,66.157,82.5145,74.5,87796.30478253856,-5739.8152020369425
2026-06-01T11:58:23,LTP,OK20260601115750,FULL,PE,NIFTY02JUN2623500PE,57031,72.7,75.9,23522.35,845,66.157,82.5145,74.65,87796.30478253856,-5739.8152020369425
2026-06-01T11:58:34,LTP,OK20260601115750,FULL,PE,NIFTY02JUN2623500PE,57031,72.7,75.7,23522.2,845,66.157,82.5145,75.9,87796.30478253856,-5739.8152020369425
2026-06-01T11:58:45,LTP,OK20260601115750,FULL,PE,NIFTY02JUN2623500PE,57031,72.7,77.5,23521.4,845,66.157,82.5145,75.9,87796.30478253856,-5739.8152020369425
2026-06-01T11:58:55,LTP,OK20260601115750,FULL,PE,NIFTY02JUN2623500PE,57031,72.7,79.95,23514.6,845,66.157,82.5145,77.5,87796.30478253856,-5739.8152020369425
2026-06-01T11:59:07,LTP,OK20260601115750,FULL,PE,NIFTY02JUN2623500PE,57031,72.7,88.3,23503.6,845,73.66912537821568,82.5145,79.95,87796.30478253856,-5739.8152020369425
2026-06-01T11:59:18,LTP,OK20260601115750,FULL,PE,NIFTY02JUN2623500PE,57031,72.7,88.35,23499.55,845,76.6,203.56,88.3,87796.30478253856,-5739.8152020369425
2026-06-01T11:59:29,LTP,OK20260601115750,FULL,PE,NIFTY02JUN2623500PE,57031,72.7,89.65,23497.75,845,76.6,203.56,88.35,87796.30478253856,-5739.8152020369425
2026-06-01T11:59:40,LTP,OK20260601115750,FULL,PE,NIFTY02JUN2623500PE,57031,72.7,90.55,23497.6,845,76.6,203.56,89.65,87796.30478253856,-5739.8152020369425
2026-06-01T11:59:51,LTP,OK20260601115750,FULL,PE,NIFTY02JUN2623500PE,57031,72.7,90.85,23497.45,845,76.9675,203.56,90.55,87796.30478253856,-5739.8152020369425
2026-06-01T12:00:02,LTP,OK20260601115750,FULL,PE,NIFTY02JUN2623500PE,57031,72.7,93.65,23491.6,845,77.2225,203.56,90.85,87796.30478253856,-5739.8152020369425
2026-06-01T12:00:12,LTP,OK20260601115750,FULL,PE,NIFTY02JUN2623500PE,57031,72.7,87.7,23495.25,845,87.107,203.56,93.65,87796.30478253856,-5739.8152020369425
2026-06-01T12:00:23,LTP,OK20260601115750,FULL,PE,NIFTY02JUN2623500PE,57031,72.7,86.7,23498.4,845,87.107,203.56,93.65,87796.30478253856,-5739.8152020369425
2026-06-01T12:00:59,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,70.25,23494.85,910,65.65650000000001,81.89025000000001,72.15,99754.0104040365,6217.8904194609995
2026-06-01T12:01:10,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,70.2,23496.25,910,65.65650000000001,81.89025000000001,72.15,99754.0104040365,6217.8904194609995
2026-06-01T12:01:20,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,70.95,23494.4,910,65.65650000000001,81.89025000000001,72.15,99754.0104040365,6217.8904194609995
2026-06-01T12:01:31,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,73.4,23492.2,910,65.65650000000001,81.89025000000001,72.15,99754.0104040365,6217.8904194609995
2026-06-01T12:01:42,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,74.15,23487.6,910,65.65650000000001,81.89025000000001,73.4,99754.0104040365,6217.8904194609995
2026-06-01T12:01:53,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,72.45,23489.6,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:02:04,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,70.25,23493.75,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:02:15,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,70.8,23492.25,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:02:25,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,70.6,23491.15,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:02:36,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,73.05,23489.15,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:02:47,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,70.4,23493.7,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:02:58,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,66.15,23502.55,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:03:10,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,67.15,23503.1,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:03:24,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,69.45,23498.9,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:03:38,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,72.1,23493.75,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:03:50,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,70.35,23494.55,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:04:03,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,69.6,23497.05,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:04:15,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,70.55,23498.15,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:04:27,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,69.35,23498.9,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:04:37,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,67.8,23501.2,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:04:48,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,69.05,23498.5,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:04:59,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,69.95,23499.7,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:05:10,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,68.3,23501.65,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:05:21,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,67.5,23504.45,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:05:32,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,66.65,23504.5,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:05:43,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,67.05,23507.1,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:05:56,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,68.9,23500.9,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:06:09,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,68.75,23503.75,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:06:20,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,68.0,23502.7,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:06:31,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,67.0,23507.4,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T12:06:42,LTP,OK20260601120048,FULL,PE,NIFTY02JUN2623450PE,57029,72.15,62.35,23516.35,910,65.65650000000001,81.89025000000001,74.15,99754.0104040365,6217.8904194609995
2026-06-01T14:08:00,LTP,OK20260601140749,FULL,PE,NIFTY02JUN2623400PE,57027,68.7,67.85,23428.25,845,62.517,77.9745,68.7,93653.42518919545,117.30520461994729
2026-06-01T14:08:10,LTP,OK20260601140749,FULL,PE,NIFTY02JUN2623400PE,57027,68.7,67.25,23427.9,845,62.517,77.9745,68.7,93653.42518919545,117.30520461994729
2026-06-01T14:08:22,LTP,OK20260601140749,FULL,PE,NIFTY02JUN2623400PE,57027,68.7,66.45,23429.05,845,62.517,77.9745,68.7,93653.42518919545,117.30520461994729
2026-06-01T14:08:32,LTP,OK20260601140749,FULL,PE,NIFTY02JUN2623400PE,57027,68.7,66.55,23431.35,845,62.517,77.9745,68.7,93653.42518919545,117.30520461994729
2026-06-01T14:08:43,LTP,OK20260601140749,FULL,PE,NIFTY02JUN2623400PE,57027,68.7,66.55,23431.05,845,62.517,77.9745,68.7,93653.42518919545,117.30520461994729
2026-06-01T14:08:54,LTP,OK20260601140749,FULL,PE,NIFTY02JUN2623400PE,57027,68.7,67.0,23430.05,845,62.517,77.9745,68.7,93653.42518919545,117.30520461994729
2026-06-01T14:09:06,LTP,OK20260601140749,FULL,PE,NIFTY02JUN2623400PE,57027,68.7,66.8,23430.5,845,62.517,77.9745,68.7,93653.42518919545,117.30520461994729
2026-06-01T14:09:17,LTP,OK20260601140749,FULL,PE,NIFTY02JUN2623400PE,57027,68.7,67.15,23428.7,845,62.517,77.9745,68.7,93653.42518919545,117.30520461994729
2026-06-01T14:09:28,LTP,OK20260601140749,FULL,PE,NIFTY02JUN2623400PE,57027,68.7,68.45,23426.8,845,62.517,77.9745,68.7,93653.42518919545,117.30520461994729
2026-06-01T14:09:39,LTP,OK20260601140749,FULL,PE,NIFTY02JUN2623400PE,57027,68.7,69.05,23424.45,845,62.517,77.9745,68.7,93653.42518919545,117.30520461994729
2026-06-01T14:09:50,LTP,OK20260601140749,FULL,PE,NIFTY02JUN2623400PE,57027,68.7,67.9,23425.7,845,62.517,77.9745,69.05,93653.42518919545,117.30520461994729
2026-06-01T14:10:02,LTP,OK20260601140749,FULL,PE,NIFTY02JUN2623400PE,57027,68.7,67.95,23427.85,845,62.517,77.9745,69.05,93653.42518919545,117.30520461994729
2026-06-01T14:10:13,LTP,OK20260601140749,FULL,PE,NIFTY02JUN2623400PE,57027,68.7,67.3,23426.45,845,62.517,77.9745,69.05,93653.42518919545,117.30520461994729
2026-06-01T14:10:24,LTP,OK20260601140749,FULL,PE,NIFTY02JUN2623400PE,57027,68.7,67.05,23426.45,845,62.517,77.9745,69.05,93653.42518919545,117.30520461994729
2026-06-01T14:10:35,LTP,OK20260601140749,FULL,PE,NIFTY02JUN2623400PE,57027,68.7,66.0,23427.05,845,62.517,77.9745,69.05,93653.42518919545,117.30520461994729
2026-06-01T14:10:46,LTP,OK20260601140749,FULL,PE,NIFTY02JUN2623400PE,57027,68.7,67.85,23428.3,845,62.517,77.9745,69.05,93653.42518919545,117.30520461994729
2026-06-01T14:10:57,LTP,OK20260601140749,FULL,PE,NIFTY02JUN2623400PE,57027,68.7,67.75,23427.1,845,62.517,77.9745,69.05,93653.42518919545,117.30520461994729
2026-06-01T14:11:08,LTP,OK20260601140749,FULL,PE,NIFTY02JUN2623400PE,57027,68.7,67.15,23429.15,845,62.517,77.9745,69.05,93653.42518919545,117.30520461994729
